0.000,0.000,0.000
-1411.975,-208.074,0.000
-1336.284,-247.267,0.000
-1270.555,-265.594,0.000
-1208.987,-276.089,0.000
-1149.793,-282.666,0.000
-1092.266,-286.721,0.000
-1035.983,-289.056,0.000
-980.663,-290.194,0.000
-926.118,-290.445,0.000
-872.255,-289.831,0.000
-818.896,-288.778,0.000
-765.964,-287.370,0.000
-713.440,-285.404,0.000
-661.195,-283.272,0.000
-609.192,-280.947,0.000
-557.381,-278.466,0.000
-505.709,-275.947,0.000
-454.144,-273.370,0.000
-402.646,-270.795,0.000
-351.185,-268.214,0.000
-299.727,-265.624,0.000
-248.243,-263.023,0.000
-196.698,-260.390,0.000
-145.062,-257.736,0.000
-93.299,-255.021,0.000
-41.377,-252.278,0.000
10.742,-249.453,0.000
63.089,-246.604,0.000
115.708,-243.645,0.000
168.627,-240.657,0.000
221.892,-237.565,0.000
275.534,-234.434,0.000
329.594,-231.236,0.000
384.110,-227.990,0.000
439.122,-224.692,0.000
494.660,-221.386,0.000
550.769,-218.060,0.000
607.468,-214.802,0.000
664.810,-211.552,0.000
722.839,-208.320,0.000
781.569,-205.193,0.000
841.067,-202.099,0.000
901.379,-199.046,0.000
962.546,-196.055,0.000
1024.633,-193.088,0.000
1087.704,-190.128,0.000
1151.813,-187.184,0.000
1217.014,-184.273,0.000
1283.369,-181.402,0.000
1350.936,-178.586,0.000
1419.929,-175.556,0.000
1490.891,-171.497,0.000
-1411.975,-208.074,1.000
-1336.284,-247.267,1.000
-1270.555,-265.594,1.000
-1208.987,-276.089,1.000
-1149.793,-282.666,1.000
-1092.266,-286.721,1.000
-1035.983,-289.056,1.000
-980.663,-290.194,1.000
-926.118,-290.445,1.000
-872.255,-289.831,1.000
-818.896,-288.778,1.000
-765.964,-287.370,1.000
-713.440,-285.404,1.000
-661.195,-283.272,1.000
-609.192,-280.947,1.000
-557.381,-278.466,1.000
-505.709,-275.947,1.000
-454.144,-273.370,1.000
-402.646,-270.795,1.000
-351.185,-268.214,1.000
-299.727,-265.624,1.000
-248.243,-263.023,1.000
-196.698,-260.390,1.000
-145.062,-257.736,1.000
-93.299,-255.021,1.000
-41.377,-252.278,1.000
10.742,-249.453,1.000
63.089,-246.604,1.000
115.708,-243.645,1.000
168.627,-240.657,1.000
